published_date,title,source,description,link,date_string
2024-05-21,Jurnalis di Sumut Demo Tolak RUU Penyiaran,detikcom,Jurnalis di Sumut Demo Tolak RUU Penyiaran ... Sejumlah jurnalis di Sumatera Utara (Sumut) yang tergabung dalam Jurnalis Anti Pembungkaman menggelar demo di DPRD...,https://www.detik.com/sumut/berita/d-7351160/jurnalis-di-sumut-demo-tolak-ruu-penyiaran,21 Mei 2024
2024-05-21,Organisasi Pers dan Mahasiswa Demo DPRD NTB Tolak RUU Penyiaran,IDN Times,"Mataram, IDN Times - Empat organisasi pers dan mahasiswa melakukan aksi demonstrasi di depan Kantor DPRD NTB, Selasa (21/5/2024) menolak RUU Penyiaran.",https://www.idntimes.com/news/ntb/organisasi-pers-dan-mahasiswa-demo-dprd-ntb-tolak-ruu-penyiaran-00-ldn3d-9jdrrf,21 Mei 2024
2024-05-21,"Warganet Kembali Ramai Soroti Revisi RUU Penyiaran, Ternyata Salah Satu Pasal Isinya Begini - Radar Semarang",Radar Semarang,"Melalui media sosial X, seorang warganet mengatakan “RUU Penyiaran seharusnya melindungi kebebasan pers, bukan membatasinya”. “Jangan biarkan kepentingan...",https://radarsemarang.jawapos.com/berita/724676529/warganet-kembali-ramai-soroti-revisi-ruu-penyiaran-ternyata-salah-satu-pasal-isinya-begini,21 Mei 2024
2024-05-20,"Tiktoker dan Youtuber Kini Wajib Verifikasi Konten ke KPI, Tuai Pro Kontra",YouTube,"Draft Revisi Undang-Undang (UU) Penyiaran menuai polemik di publik. Sebab, pengaturan isinya dinilai mengambil wewenang yang diatur dalam peraturan...",https://www.youtube.com/watch?v=wEJG-9MvKt0,20 Mei 2024
2024-05-20,"Dinilai Bungkam Kemerdekaan Pers, Jurnalis se-Sulselbar Demo Tolak Revisi RUU Penyiaran",iNews.ID,Serta pada pasal 8A ayat (1) huruf Q berbunyi Komisi Penyiaran Indonesia (KPI) dalam menjalankan tugas berwenang menyelesaikan sengketa jurnalistik di bidang...,https://sulsel.inews.id/berita/dinilai-bungkam-kemerdekaan-pers-jurnalis-se-sulselbar-demo-tolak-revisi-ruu-penyiaran,20 Mei 2024
2024-05-20,"[FULL] Panggung Demokrasi - Pers Dibungkam, Demokrasi Terancam",YouTube,"MetroTV, Draf RUU Penyiaran mendapat sorotan tajam karena sejumlah pasalnya berpotensi mengancam kebebasan pers. Berbagai pihak mengkritik adanya...",https://www.youtube.com/watch?v=mRqESbFqmbw,20 Mei 2024
2024-05-20,Bobby Adhito Respons Soal Ancaman RUU Penyiaran Bagi Konten Kreator #panggungdemokrasi,YouTube,"MetroTV, Draf RUU Penyiaran mendapat sorotan tajam karena sejumlah pasalnya berpotensi mengancam kebebasan pers. Berbagai pihak mengkritik adanya...",https://www.youtube.com/watch?v=mHM9Kmmb7tQ,20 Mei 2024
2024-05-20,Ratusan Jurnalis di Sampang Demo Tolak RUU Penyiaran - iNews Malam 20/05,YouTube,Yuk Subscribe https://www.youtube.com/c/OfficialiNews Artikel selengkapnya klik di sini: Follow Wa Channel:...,https://www.youtube.com/watch?v=P5uA9ZUT0Vs,20 Mei 2024
2024-05-20,Aktivis Mahasiswa di Makassar Demo Tolak RUU Penyiaran,YouTube,"MetroTV, Puluhan mahasiswa di Kota Makassar, Sulawesi Selatan, yang tergabung dalam Gerakan Aktivis Mahasiswa (GAM) melakukan unjuk rasa, mereka menolak...",https://www.youtube.com/watch?v=TtRC25ZIJfo,20 Mei 2024
2024-05-20,Organisasi Pers Sulsebar menolak tegas RUU Penyiaran,ANTARA News,Serta pada pasal 8A ayat (1) huruf Q berbunyi Komisi Penyiaran Indonesia (KPI) dalam menjalankan tugas berwenang menyelesaikan sengketa jurnalistik di bidang...,https://www.antaranews.com/berita/4113222/organisasi-pers-sulsebar-menolak-tegas-ruu-penyiaran,20 Mei 2024
2024-05-20,Draf RUU Penyiaran: RRI dan TVRI Siap Dilebur!,RRI.co.id,"Diatur pada pasal 60A, pengaturan mengenai lembaga tersebut dilaksanakan maksimal satu tahun terhitung sejak UU Penyiaran disahkan. Oleh karena itu, LPP RRI dan...",https://www.rri.co.id/lain-lain/701812/draf-ruu-penyiaran-rri-dan-tvri-siap-dilebur,20 Mei 2024
2024-05-20,"RUU Penyiaran Jadi Topik Hangat, Gibran Ikut Berpendapat",JPNN.com,"RUU Penyiaran Jadi Topik Hangat, Gibran Ikut Berpendapat ... jpnn.com, SOLO - Wapres terpilih Gibran Rakabuming Raka menanggapi polemik RUU Penyiaran, Senin (20/5)...",https://m.jpnn.com/news/ruu-penyiaran-jadi-topik-hangat-gibran-ikut-berpendapat,20 Mei 2024
2024-05-20,Dewan Pers: Ada Pola Sistematis Kemerdekaan Pers Dikurangi,Hukumonline,Secara resmi Dewan Pers bersama 11 konstituen yang terdiri dari 4 asosiasi jurnalis dan 7 asosiasi perusahaan pers menolak RUU Penyiaran.,https://www.hukumonline.com/berita/a/dewan-pers--ada-pola-sistematis-kemerdekaan-pers-dikurangi-lt664c2b9c7e3be/,20 Mei 2024
2024-05-20,RUU Penyiaran Berpotensi Berangus Kebebasan Pers,Hukumonline,Proses revisi UU No.32 Tahun 2002 tentang Penyiaran menuai protes dari kalangan masyarakat sipil. Pasalnya penyusunan draf RUU Penyiaran dinilai banyak kalangan...,https://www.hukumonline.com/berita/a/ruu-penyiaran-berpotensi-berangus-kebebasan-pers-lt664c181ae5594/,20 Mei 2024
2024-05-20,"Sikapi Penolakan RUU Penyiaran, Begini Respons Cawapres Terpilih Gibran - Radar Solo",Radar Solo,"Sikapi Penolakan RUU Penyiaran, Begini Respons Cawapres Terpilih Gibran ... RADARSOLO.COM - Cawapres terpilih Gibran Rakabuming menyikapi banyaknya penolakan...",https://radarsolo.jawapos.com/solo/844672065/sikapi-penolakan-ruu-penyiaran-begini-respons-cawapres-terpilih-gibran,20 Mei 2024
2024-05-20,Imawan Mashuri: Poin Draf Perubahan di RUU Penyiaran Sudah Kebingler,malang-post.com,"Imawan Mashuri: Poin Draf Perubahan di RUU Penyiaran Sudah Kebingler ... MALANG POST – Penolakan terhadap Revisi Undang Undang (RUU) Penyiaran, terus bergulir...",https://malang-post.com/2024/05/20/imawan-mashuri-poin-draf-perubahan-di-ruu-penyiaran-sudah-kebingler/,20 Mei 2024
2024-05-19,Kebebasan Pers Vs RUU Penyiaran: Tantangan Demokrasi Indonesia,Kompas.com,Upaya revisi RUU Penyiaran menimbulkan ancaman serius terhadap kebebasan pers. Pasal-pasal dalam revisi tersebut memberikan pemerintah wewenang lebih besar...,https://nasional.kompas.com/read/2024/05/19/12400371/kebebasan-pers-vs-ruu-penyiaran-tantangan-demokrasi-indonesia?page=all,19 Mei 2024
2024-05-19,"Analisis Hukum RUU Penyiaran, Upaya Membungkam Pers Independen",law-justice.co,"Dampak lainnya, larangan itu akan membungkam kemerdekaan pers. Padahal jelas tertera dalam pasal 15 ayat (2) huruf a, bahwa fungsi Dewan Pers adalah melindungi...",https://www.law-justice.co/artikel/168338/analisis-hukum-ruu-penyiaran-upaya-membungkam-pers-independen/,19 Mei 2024
2024-05-19,"Polemik RUU Penyiaran, AJI Indonesia Sebut Ada Pasal Berpotensi Ancam Kebebasan Pers",YouTube,"JAKARTA, KOMPAS.TV - Sejumlah komunitas pers turut menolak revisi Rancangan Undang-Undang (RUU) Nomor 32 Tahun 2002 Tentang Penyiaran yang tengah dibahas...",https://www.youtube.com/watch?v=dedu6l8Oj7U,19 Mei 2024
2024-05-19,Demo Wartawan Tolak RUU Penyiaran di Sejumlah Daerah,Tempo.co,Aksi penolakan draft revisi Undang-undang atau RUU Penyiaran digelar karena terdapat sejumlah pasal yang dinilai akan membungkam kerja jurnalisme.,https://www.tempo.co/arsip/demo-wartawan-tolak-ruu-penyiaran-di-sejumlah-daerah-29765,19 Mei 2024
2024-05-19,Demo Wartawan Tolak RUU Penyiaran di Sejumlah Daerah,Tempo.co,Aksi penolakan draft revisi Undang-undang atau RUU Penyiaran digelar karena terdapat sejumlah pasal yang dinilai akan membungkam kerja jurnalisme.,https://www.tempo.co/foto/arsip/demo-wartawan-tolak-ruu-penyiaran-di-sejumlah-daerah-29765,19 Mei 2024
2024-05-19,Komisi I DPR Tepis Anggapan RUU Penyiaran Mengkerdilkan Peran Pers,Hukumonline,"Draf Revisi Undang-Undang (RUU) No.32 Tahun 2022 Tentang Penyiaran, yang sedang bergulir di badan legislasi DPR RI menjadi polemik lantaran dianggap...",https://www.hukumonline.com/berita/a/komisi-i-dpr-tepis-anggapan-ruu-penyiaran-mengkerdilkan-peran-pers-lt664abee90e63e/,19 Mei 2024
2024-05-19,Puluhan Jurnalis di Bondowoso Bakar Lilin di Alun-alun Tolak RUU Penyiaran - Radar Jember,Radar Jember,"Puluhan Jurnalis di Bondowoso Bakar Lilin di Alun-alun Tolak RUU Penyiaran ... DABASAH, Radar Ijen - Puluhan jurnalis di Bondowoso melakukan aksi penolakan...",https://radarjember.jawapos.com/bondowoso/794668619/puluhan-jurnalis-di-bondowoso-bakar-lilin-di-alun-alun-tolak-ruu-penyiaran,19 Mei 2024
2024-05-18,"SORAYA BLAK - BLAKAN!! SOAL ANDREW USAI DICECAR, AKSI PEGIAT PERS MALANG TOLAK RUU PENYIARAN",YouTube,Download aplikasi berita TribunX di Play Store atau App Store untuk dapatkan pengalaman baru VP: Reza P MALANG - Kami akan menyajikan informasi terkini yang...,https://www.youtube.com/watch?v=V7fxonVHMvY,18 Mei 2024
2024-05-18,Hanung Bramantyo Ikut Tolak RUU Penyiaran: Memberangus Dunia Perfilman!,inilahjateng.com,"Sutradara sekaligus aktor kondang, Hanung Bramantyo menolak mentah-mentah Rancangan Undang-Undang (RUU) tentang Penyiaran. RUU tersebut dinilainya dapat...",https://inilahjateng.com/hanung-bramantyo-ikut-tolak-ruu-penyiaran-memberangus-dunia-perfilman/,18 Mei 2024
2024-05-18,Wartawan Berunjuk Rasa Tolak Revisi UU Penyiaran,Epaper Media Indonesia,"WARTAWAN di Kota Malang, Jawa Timur, menggelar demo untuk menolak revisi UU No 32/2022 tentang Penyiaran. Unjuk rasa itu melibatkan gabungan organisasi...",https://epaper.mediaindonesia.com/detail/wartawan-berunjuk-rasa-tolak-revisi-uu-penyiaran,18 Mei 2024
2024-05-18,Pemuda Katolik Imbau Penyusunan RUU Penyiaran Harus Partisipatif,IDN Times,Ketua Umum PP Pemuda Katolik Stefanus Gusma menyoroti polemik RUU Penyiaran yang belakangan menuai polemik karena dianggap membatasi kebebasan pers.,https://www.idntimes.com/news/indonesia/pemuda-katolik-imbau-penyusunan-ruu-penyiaran-harus-partisipatif-00-jkxzp-smcx5z,18 Mei 2024
2024-05-18,PMKRI Soroti RUU Tentang Penyiaran,suarakalbar.co.id,"Untuk diketahui, Pelarangan itu ada dalam pasal 50B ayat (2) draf RUU Penyiaran terbaru atau versi maret 2024 dan Pasal 50B ayat (3) diatur mengenai sanksi...",https://www.suarakalbar.co.id/2024/05/pmkri-soroti-ruu-tentang-penyiaran/,18 Mei 2024
2024-05-18,Penolakan Keras RUU Penyiaran,Tempo.co,Penolakan Keras RUU Penyiaran · Pasal 56 Ayat (2) butir c: Pasal ini mengatur pelarangan media menayangkan konten atau siaran eksklusif jurnalisme investigasi...,https://www.tempo.co/infografik/infografik/penolakan-keras-ruu-penyiaran-546,18 Mei 2024
2024-05-17,Wartawan Bondowoso Ancam Kirim Santet Jika RUU Penyiaran Disahkan,Sinar,"“Jika RUU ini disahkan maka sangat jelas merugikan semua insan pers yang hak-hak kebebasannya jelas dikekang,” katanya. kirim santet Forum Jurnils Bondowoso (17...",https://sinar.co.id/ancam-kirim-santet-jika-ruu/,17 Mei 2024
2024-05-17,7 Pasal Dalam RUU Penyiaran yang Mengundang Kontroversi,YouTube,Badan Legislasi (Baleg) DPR sedang membahas Rancangan Undang-Undang (RUU) Penyiaran untuk menggantikan UU Nomor 32 Tahun 2002 tentang Penyiaran.,https://www.youtube.com/watch?v=WcIl-sqc8Vw,17 Mei 2024
2024-05-17,Jurnalis Malang Raya gelar aksi damai tolak RUU Penyiaran,ANTARA News,Jurnalis Malang Raya gelar aksi damai tolak RUU Penyiaran ... Sejumlah wartawan menutup mulut menggunakan stiker saat unjuk rasa menolak Rancangan Undang-Undang (...,https://www.antaranews.com/berita/4108992/jurnalis-malang-raya-gelar-aksi-damai-tolak-ruu-penyiaran,17 Mei 2024
2024-05-17,"Wacana Revisi UU Polri Mengemuka di DPR, Usia Pensiun Polisi Bertambah",CNN Indonesia,Anggota Baleg mengaku mendengar rencana DPR untuk merevisi UU Polri yang salah satu poin digodok adalah penambahan batas usia pensiun.,https://www.cnnindonesia.com/nasional/20240517202304-32-1099153/wacana-revisi-uu-polri-mengemuka-di-dpr-usia-pensiun-polisi-bertambah,17 Mei 2024
2024-05-17,"RUU Penyiaran Larang Jurnalisme Investigasi, PDI-P: Akibat Ketakutan yang Berlebihan",Kompas.com,"RUU Penyiaran Larang Jurnalisme Investigasi, PDI-P: Akibat Ketakutan yang Berlebihan · UU Penyiaran tuai penolakan · kontroversi ruu penyiaran · RUU Penyiaran...",https://nasional.kompas.com/read/2024/05/17/15291811/ruu-penyiaran-larang-jurnalisme-investigasi-pdi-p-akibat-ketakutan-yang,17 Mei 2024
2024-05-17,INFOGRAFIS: Pasal-pasal Kontroversial di RUU Penyiaran,CNN Indonesia,INFOGRAFIS: Pasal-pasal Kontroversial di RUU Penyiaran ... RUU Penyiaran yang tengah dibahas DPR menuai kontroversi publik karena dinilai berpotensi mengekang...,https://www.cnnindonesia.com/nasional/20240517152356-35-1098986/infografis-pasal-pasal-kontroversial-di-ruu-penyiaran,17 Mei 2024
2024-05-17,Sejumlah Lembaga Pers dan Dewan Pers Menolak RUU Penyiaran Yang Terindikasi Pengekangan Kebebasan Pers - Berita Senator,Berita Senator,"Menurut Ketua Dewan Pers, Ninik Rahayu, bila RUU itu nanti diberlakukan, maka tidak akan ada independensi pers. Pers pun menjadi tidak profesional. Dia juga...",https://www.beritasenator.com/berita-viral/6412684817/sejumlah-lembaga-pers-dan-dewan-pers-menolak-ruu-penyiaran-yang-terindikasi-pengekangan-kebebasan-pers,17 Mei 2024
2024-05-17,Teleskrin Orwell dan RUU Penyiaran,WartaBromo,"Teleskrin Orwell dan RUU Penyiaran ... “Orang harus menjalani kehidupan dengan anggapan bahwa tiap suara yang dibuatnya kedengaran, dan tiap gerak, kecuali dalam...",https://www.wartabromo.com/2024/05/17/teleskrin-orwell-dan-ruu-penyiaran/,17 Mei 2024
2024-05-17,Komisi I Klaim Draf Revisi UU Penyiaran yang Beredar Belum Sempurna dan Multitafsir,Republika.co,"ID, JAKARTA -- Ketua Komisi I DPR Meutya Hafid menegaskan bahwa tak ada niatan untuk mengecilkan peran pers dengan revisi Undang-Undang Nomor 32 Tahun 2002...",https://news.republika.co.id/berita/sdmg2x436/komisi-i-klaim-draf-revisi-uu-penyiaran-yang-beredar-belum-sempurna-dan-multitafsir,17 Mei 2024
2024-05-17,Ragam Pendapat Soal Implikasi RUU Penyiaran terhadap Kebebasan Pers,Tempo.co,"Ragam Pendapat Soal Implikasi RUU Penyiaran terhadap Kebebasan Pers. Pakar mengingatkan konsekuensi hukum dari RUU Penyiaran, yang dapat meningkatkan risiko...",https://www.tempo.co/politik/ragam-pendapat-soal-implikasi-ruu-penyiaran-terhadap-kebebasan-pers-58212,17 Mei 2024
2024-05-17,"RUU MK Dibahas Diam-diam: Berikut Tanggapan Pedas Ketua MKMK, Mantan Ketua MK, hingga Mahfud MD",Tempo.co,"Pengesahan RUU MK di tahap I menimbulkan polemik. Sebab, selain dianggap dibahas diam-diam, bisa melemahkan independensi MK. Apa kata Ketua MKMK?",https://www.tempo.co/hukum/ruu-mk-dibahas-diam-diam-berikut-tanggapan-pedas-ketua-mkmk-mantan-ketua-mk-hingga-mahfud-md-58072,17 Mei 2024
2024-05-17,Jurnalis se-Malang Raya Demo Tolak Revisi RUU Penyiaran,detikcom,"Jurnalis se-Malang Raya Demo Tolak Revisi RUU Penyiaran · 1. · 2. · 3. Hapus, usut tuntas, dan adili segala bentuk kekerasan terhadap jurnalis, khususnya dan...",https://www.detik.com/jatim/berita/d-7345631/jurnalis-se-malang-raya-demo-tolak-revisi-ruu-penyiaran,17 Mei 2024
2024-05-17,"RUU Kementerian: Ubah Aturan Jumlah Menteri, Hapus Ketentuan Wamen",CNN Indonesia,"Dalam draf RUU Kementerian Negara, ada dua poin yang sepakat diubah, yakni Pasal 15 dan penjelasan Pasal 10.",https://www.cnnindonesia.com/nasional/20240517164058-32-1099060/ruu-kementerian-ubah-aturan-jumlah-menteri-hapus-ketentuan-wamen,17 Mei 2024
2024-05-17,Presiden-DPR Diminta Hentikan Pembahasan RUU Penyiaran yang Bermasalah,IDN Times,Koalisi Masyarakat Sipil menyoroti RUU Penyiaran yang dianggap mengancam kebebasan pers dan demokrasi. Pasal multitafsir terkait larangan liputan...,https://www.idntimes.com/news/indonesia/presiden-dpr-diminta-hentikan-pembahasan-ruu-penyiaran-yang-bermasalah-00-xvwcc-t848dx,17 Mei 2024
2024-05-17,Menyorot Pro-Kontra RUU Penyiaran,Radio Idola Semarang,"Sejumlah pihak menyoroti salah satu pasal paling kontroversial yakni Pasal 56 Ayat 2 C, yang melarang penayangan eksklusif karya jurnalistik investigasi.",https://www.radioidola.com/2024/menyorot-pro-kontra-ruu-penyiaran/,17 Mei 2024
2024-05-17,Menkominfo Sebut RUU Penyiaran Jangan jadi Alat Pembungkaman Pers,JPNN.com,"Menkominfo Sebut RUU Penyiaran Jangan jadi Alat Pembungkaman Pers ... jpnn.com, JAKARTA - Menteri Komunikasi dan Informatika Budi Arie Setiadi menyatakan Revisi...",https://m.jpnn.com/news/menkominfo-sebut-ruu-penyiaran-jangan-jadi-alat-pembungkaman-pers,17 Mei 2024
2024-05-17,"Tolak Isi RUU Penyiaran, Ini Pernyataan Sikap PWI Pusat - Nawacita Post",Nawacita Post,"Tolak Isi RUU Penyiaran, Ini Pernyataan Sikap PWI Pusat ... NAWACITAPOST.COM - Tolak isi Rancangan Undang - undang (RUU) penyiaran, Persatuan Wartawan Indonesia (...",https://www.nawacitapost.com/nasional/27394092/tolak-isi-ruu-penyiaran-ini-pernyataan-sikap-pwi-pusat,17 Mei 2024
2024-05-17,Menkominfo: RUU Penyiaran Jangan jadi Alat Pembungkaman Pers,malang-post.com,"MALANG POST - Menteri Komunikasi dan Informatika, Budi Arie Setiadi, menyatakan Revisi Undang-Undang (RUU) Nomor 32 Tahun 2002 tentang Penyiaran, jangan.",https://malang-post.com/2024/05/17/menkominfo-ruu-penyiaran-jangan-jadi-alat-pembungkaman-pers/,17 Mei 2024
2024-05-17,"Wartawan Di Malang Tolak RUU Penyiaran, Bikin Teatrikal Pembungkaman Pers",VIVA.co.id,"Sesampainya di depan pintu gerbang Gedung DPRD Kota Malang, massa demonstrasi menggelar aksi teatrikal. Aksi teatrikal ini menceritakan pemerintah yang berusaha...",https://www.viva.co.id/berita/nasional/1715063-wartawan-di-malang-tolak-ruu-penyiaran-bikin-teatrikal-pembungkaman-pers,17 Mei 2024
2024-05-17,Ratusan Jurnalis di Malang Raya Demo Tolak RUU Penyiaran,IDN Times,"Malang, IDN Times - Ratusan pekerja media atau jurnalis lintas organisasi menggeruduk Balai Kota Malang dan Kantor DPRD Kota Malang pada Jumat (17/5/2024)...",https://www.idntimes.com/news/jawa-timur/ratusan-jurnalis-di-malang-raya-demo-tolak-ruu-penyiaran-00-q9yfq-4lcwd1,17 Mei 2024
2024-05-17,"Batasi Kebebasan Pers, Jurnalis di Jawa Timur Tolak Revisi UU Penyiaran!",Espos.id,Kalangan jurnalis di berbagai daerah di Jawa Timur menyatakan dengan tegas menolak revisi Rancangan Undang-undang (RUU) tentang Penyiaran.,https://regional.espos.id/batasi-kebebasan-pers-jurnalis-di-jawa-timur-tolak-revisi-uu-penyiaran-1923610,17 Mei 2024
2024-05-17,Wartawan Kediri tolak RUU Penyiaran,ANTARA Foto,"Wartawan yang tergabung dalam organisasi Ikatan Jurnalis Televisi Indonesia (IJTI), Aliansi Jurnalis Independen (AJI), dan Persatuan Wartawan Indonesia (PWI) di...",https://www.antarafoto.com/id/view/2216607/wartawan-kediri-tolak-ruu-penyiaran,17 Mei 2024
2024-05-16,Nurul Arifin Pastikan Revisi UU Penyiaran Tak Bungkam Kebebasan Pers,detikNews,Komisi I DPR RI terus membuka diri terhadap masukan seluruh lapisan masyarakat terkait RUU Penyiaran.,https://news.detik.com/berita/d-7343981/nurul-arifin-pastikan-revisi-uu-penyiaran-tak-bungkam-kebebasan-pers,16 Mei 2024
2024-05-16,Deret Pasal Kontroversial di Draf RUU Penyiaran,CNN Indonesia,"Pasal 50B Ayat (2) huruf k. SIS juga memuat larangan mengenai penayangan isi siaran dan konten siaran yang mengandung berita bohong, fitnah, penghinaan,...",https://www.cnnindonesia.com/nasional/20240516092020-32-1098298/deret-pasal-kontroversial-di-draf-ruu-penyiaran,16 Mei 2024
2024-05-16,Fakta-fakta RUU Penyiaran yang Menuai Polemik,Tempo.co,Draf yang saat ini dalam proses harmonisasi di Badan Legislasi (Baleg) DPR RI tersebut dianggap dapat menghambat kebebasan pers di Indonesia. Adalah antaranya...,https://www.tempo.co/politik/fakta-fakta-ruu-penyiaran-yang-menuai-polemik-58513,16 Mei 2024
2024-05-16,Melihat 7 Pasal dalam RUU Penyiaran yang Tuai Kritikan... - Kompas.com,Kompas.com,"7. Pasal 51E. Pasal 51E mengatur ""sengketa yang timbul akibat dikeluarkannya keputusan KPI dapat diselesaikan melalui pengadilan sesuai dengan ketentuan...",https://www.kompas.com/tren/read/2024/05/16/190000465/melihat-7-pasal-dalam-ruu-penyiaran-yang-tuai-kritikan-?page=all,16 Mei 2024
2024-05-16,PDIP Tolak RUU Penyiaran Larang Jurnalisme Investigasi,IDN Times,"Rencana pemerintah soal larangan penayangan eksklusif jurnalistik investigasi mendapat penolakan keras dari berbagai pihak. Kali ini, giliran DPP PDIP.",https://www.idntimes.com/news/indonesia/pdip-tolak-ruu-penyiaran-larang-jurnalisme-investigasi-00-nwm7r-gdh5lx,16 Mei 2024
2024-05-16,"DPR akan Kaji Ulang RUU Penyiaran, Janji Libatkan Masyarakat",Tirto.id,"Terkait pembentukannya sebagai UU, RUU Penyiaran kini masih dibahas oleh Badan Legislasi. Isi RUU tersebut belum dibahas dengan pihak eksekutif. ""Tahapan draf...",https://tirto.id/dpr-akan-kaji-ulang-ruu-penyiaran-janji-libatkan-masyarakat-gYHB,16 Mei 2024
2024-05-16,"Menapaki Jejak Orde Baru, RUU Penyiaran Ancam Kebebasan Pers",Universitas Airlangga,"Dalam konteks perubahan regulasi media, Irfan memberikan pandangannya yang kritis terhadap dampak RUU Penyiaran terhadap jurnalisme investigatif. Menurutnya,...",https://unair.ac.id/menapaki-jejak-orde-baru-ruu-penyiaran-ancam-kebebasan-pers/,16 Mei 2024
2024-05-16,"Bantah Kekang Pers, DPR Berdalih Draf RUU Penyiaran Belum Final",Bloomberg Technoz,"""RUU Penyiaran saat ini belum ada, yang beredar saat ini adalah draft yang mungkin muncul dalam beberapa versi dan masih amat dinamis. Sebagai draft tentu...",https://www.bloombergtechnoz.com/detail-news/38120/bantah-kekang-pers-dpr-berdalih-draf-ruu-penyiaran-belum-final,16 Mei 2024
2024-05-16,"Tumpang Tindih Pengawasan dalam Revisi UU Penyiaran, Ini Kata Ketua Dewan Pers",kontan.co.id,"Reporter: Arif Ferdianto | Editor: Noverius Laoli. KONTAN.CO.ID – JAKARTA. Revisi Undang-Undang Penyiaran terus memantik polemik, salah satunya tumpang...",https://nasional.kontan.co.id/news/tumpang-tindih-pengawasan-dalam-revisi-uu-penyiaran-ini-kata-ketua-dewan-pers,16 Mei 2024
2024-05-16,Dua Pasal dalam Draf Revisi UU Penyiaran Dinilai Mengancam Kebebasan Pers,Voice of America Indonesia,Komisi I Dewan Perwakilan Rakyat Bidang Pemerintahan tengah membahas revisi kedua Undang-Undang Penyiaran. Banyak pihak mengkritisi setidaknya dua pasal...,https://www.voaindonesia.com/a/dua-pasal-dalam-draf-revisi-uu-penyiaran-dinilai-mengancam-kebebasan-pers/7614815.html,16 Mei 2024
2024-05-16,"Draf RUU Penyiaran, Pelarangan Siaran Ekslusif Jurnalisme Investigasi Hambat Pemberantasan Korupsi",Tempo.co,"Begitu pun larangan menyiarkan siaran ekslusif jurnalisme investigasi, hal tersebut tidak berkelindan dengan proses penyelidikan dan penyidikan yang dilakukan...",https://www.tempo.co/politik/draf-ruu-penyiaran-pelarangan-siaran-ekslusif-jurnalisme-investigasi-hambat-pemberantasan-korupsi-58355,16 Mei 2024
2024-05-16,RUU Penyiaran Kembali Mendapat Penolakan dari Serikat Perusahaan Pers,Kompas.id,"Sebelumnya, penolakan terhadap RUU Penyiaran telah disampaikan berbagai pihak, termasuk Dewan Pers. Senada dengan SPS, Dewan Pers juga menilai bahwa RUU ini...",https://www.kompas.id/baca/humaniora/2024/05/16/ruu-penyiaran-kembali-mendapat-penolakan-dari-serikat-perusahaan-pers,16 Mei 2024
2024-05-16,"Komunitas Pers Ramai-ramai Tolak RUU Penyiaran: Ini Kata AMSI, AJI, IJTI, PWI, dan Konstituen Dewan Pers Lain",Tempo.co,"Komunitas Pers Ramai-ramai Tolak RUU Penyiaran: Ini Kata AMSI, AJI, IJTI, PWI, dan Konstituen Dewan Pers Lain. Konstituen Dewan Pers ramai-ramai tolak RUU...",https://www.tempo.co/hukum/komunitas-pers-ramai-ramai-tolak-ruu-penyiaran-ini-kata-amsi-aji-ijti-pwi-dan-konstituen-dewan-pers-lain-58669,16 Mei 2024
2024-05-16,"5 Respons Pro Kontra Mulai Dewan Pers, Mahfud Md, hingga Komisi I DPR RI soal RUU Penyiaran",Liputan6.com,"5 Respons Pro Kontra Mulai Dewan Pers, Mahfud Md, hingga Komisi I DPR RI soal RUU Penyiaran · 1. AJI Indonesia Tolak RUU Penyiaran · 2. Dewan Pers Juga Tolak...",https://www.liputan6.com/news/read/5597675/5-respons-pro-kontra-mulai-dewan-pers-mahfud-md-hingga-komisi-i-dpr-ri-soal-ruu-penyiaran,16 Mei 2024
2024-05-16,"RUU Penyiaran Hambat Pemberantasan Korupsi dan Ancam Demokrasi, DPR dan Presiden Harus Hentikan Pembahasannya Segera!",antikorupsi.org,"Kedelapan, ketentuan dalam RUU Penyiaran merupakan bentuk ancaman kemunduran demokrasi di Indonesia. Ini karena jurnalisme investigasi adalah salah satu alat...",https://www.antikorupsi.org/id/ruu-penyiaran-hambat-pemberantasan-korupsi-dan-ancam-demokrasi-dpr-dan-presiden-harus-hentikan,16 Mei 2024
2024-05-16,"Tolak RUU Penyiaran, Ini Pasal-pasal Kontroversial yang Anti Demokrasi",Suara Cirebon,Dewan Pers bersama sejumlah komunitas dan lembaga pers tegas menolak draf atau Rancangan undang Undang Penyiaran yang tengah digodok di DPR RI.,https://suaracirebon.com/2024/05/16/tolak-ruu-penyiaran-ini-pasal-pasal-kontroversial-yang-anti-demokrasi/,16 Mei 2024
2024-05-16,"Bahas Kontroversi RUU Penyiaran Larang Tayangan Investigasi, Ini Kata Komisi I DPR",YouTube,"JAKARTA, KOMPAS.TV - DPR berencana merevisi Undang-Undang Penyiaran Nomor 32 Tahun 2002. Namun draft revisi tersebut menuai polemik, pasalnya dalam RUU...",https://www.youtube.com/watch?v=P1XHWd0_FYY,16 Mei 2024
